

#PROBLEM: booleforce-1.2/traces/comp & longest chain length: 4 & average chain length: 2.6667 & median chain length: 2 & timeout: 7s 
9.14!16.21		0       34498113
9.14!16.22		0       34997574
9.14!16.23		0       34565545
9.15!10.0		0       35708898
9.15!10.1		0       34644643
9.15!11.0		0       32406990
9.15!11.1		0       35913486
9.15!12.0		0       34752883
9.15!12.1		0       35126604
9.15!13.0		0       38811688
9.15!13.1		0       39460340
9.15!13.2		0       39798409
9.15!13.3		0       35371563
9.15!13.4		0       35419489
9.15!13.5		0       33299955
9.15!14.0		0       35711786
9.15!14.1		0       33644778
9.15!15.0		0       32924003
9.15!15.1		0       34585535
9.15!16.0		0       42228754
9.15!16.1		0       43422350
9.15!16.2		0       51579612
9.15!16.3		0       43306320
9.15!16.4		0       34673195
9.15!16.5		0       46365769
9.15!16.6		0       35128170
9.15!16.7		0       43282310
9.15!16.8		0       34698921
9.15!16.9		0       43568099
9.15!16.10		0       42018783
9.15!16.11		0       35283768
9.15!16.12		0       38435777
9.15!16.13		0       38813589
9.15!16.14		0       32999222
9.15!16.15		0       37587178
9.15!16.16		0       36784566
9.15!16.17		0       42396010
9.15!16.18		0       38144076
9.15!16.19		0       34692076
9.15!16.20		0       35064999
9.15!16.21		0       35448174
9.15!16.22		0       34842052
9.15!16.23		0       34849535
9.16!10.0		0       32252419
9.16!10.1		0       36740598
9.16!11.0		0       33599735
9.16!11.1		0       35197786
9.16!12.0		0       32131553
9.16!12.1		0       34305245
9.16!13.0		0       32239068
9.16!13.1		0       35184556
9.16!13.2		0       32352854
9.16!13.3		0       33705151
9.16!13.4		0       36527558
9.16!13.5		0       34121920
9.16!14.0		0       37320893
9.16!14.1		0       32428798
9.16!15.0		0       32787036
9.16!15.1		0       44728186
9.16!16.0		0       32469564
9.16!16.1		0       32252710
9.16!16.2		0       53043709
9.16!16.3		0       35335056
9.16!16.4		0       33823883
9.16!16.5		0       34706881
9.16!16.6		0       33385364
9.16!16.7		0       32568155
9.16!16.8		0       34057489
9.16!16.9		0       44515771
9.16!16.10		0       35301392
9.16!16.11		0       41933091
9.16!16.12		0       55973964
9.16!16.13		0       35977899
9.16!16.14		0       35860943
9.16!16.15		0       40321082
9.16!16.16		0       53135900
9.16!16.17		0       32843231
9.16!16.18		0       32883309
9.16!16.19		0       33319408
9.16!16.20		0       37011405
9.16!16.21		0       32760820
9.16!16.22		0       52845609
9.16!16.23		0       32812257
9.17!10.0		0       35982562
9.17!10.1		0       32736403
9.17!11.0		0       53267591
9.17!11.1		0       33419048
9.17!12.0		0       33673760
9.17!12.1		0       35514517
9.17!13.0		0       35054762
9.17!13.1		0       33686813
9.17!13.2		0       33005031
9.17!13.3		0       33409517
9.17!13.4		0       33901748
9.17!13.5		0       46511946
9.17!14.0		0       53269804
9.17!14.1		0       33268280
9.17!15.0		0       34954988
9.17!15.1		0       33014805
9.17!16.0		0       33887360
9.17!16.1		0       34099427
9.17!16.2		0       53946884
9.17!16.3		0       32413480
9.17!16.4		0       32529290
9.17!16.5		0       32680557
9.17!16.6		0       32819739
9.17!16.7		0       35622270
9.17!16.8		0       33595111
9.17!16.9		0       34430681
9.17!16.10		0       33731145
9.17!16.11		0       36138769
9.17!16.12		0       32935592
9.17!16.13		0       37980988
9.17!16.14		0       53559196
9.17!16.15		0       32959018
9.17!16.16		0       53605975
9.17!16.17		0       36532129
9.17!16.18		0       32777897
9.17!16.19		0       34152294
9.17!16.20		0       56581126
9.17!16.21		0       33867568
9.17!16.22		0       35864146
9.17!16.23		0       32787395
9.18!10.0		0       32494574
9.18!10.1		0       32488051
9.18!11.0		0       35337173
9.18!11.1		0       32688076
9.18!12.0		0       31686056
9.18!12.1		0       32768475
9.18!13.0		0       53022888
9.18!13.1		0       31953622
9.18!13.2		0       33502322
9.18!13.3		0       31967143
9.18!13.4		0       33937302
9.18!13.5		0       32693883
9.18!14.0		0       39662660
9.18!14.1		0       33523440
9.18!15.0		0       56886691
9.18!15.1		0       32346066
9.18!16.0		0       33115657
9.18!16.1		0       33846327
9.18!16.2		0       33129974
9.18!16.3		0       32910109
9.18!16.4		0       32064467
9.18!16.5		0       33895682
9.18!16.6		0       32600090
9.18!16.7		0       34103601
9.18!16.8		0       37133895
9.18!16.9		0       35770249
9.18!16.10		0       32931983
9.18!16.11		0       33902663
9.18!16.12		0       32801140
9.18!16.13		0       33724551
9.18!16.14		0       33570262
9.18!16.15		0       33167467
9.18!16.16		0       33090013
9.18!16.17		0       32892067
9.18!16.18		0       45916801
9.18!16.19		0       32671886
9.18!16.20		0       33013124
9.18!16.21		0       35485177
9.18!16.22		0       33447997
9.18!16.23		0       33549990
9.19!10.0		0       40245835
9.19!10.1		0       32332585
9.19!11.0		0       33553515
9.19!11.1		0       53336050
9.19!12.0		0       33721705
9.19!12.1		0       33248585
9.19!13.0		0       34818010
9.19!13.1		0       33415738
9.19!13.2		0       53400104
9.19!13.3		0       37914827
9.19!13.4		0       32571247
9.19!13.5		0       34441866
9.19!14.0		0       35607683
9.19!14.1		0       33349606
9.19!15.0		0       32622428
9.19!15.1		0       32541090
9.19!16.0		0       33968647
9.19!16.1		0       33133125
9.19!16.2		0       32557344
9.19!16.3		0       41444803
9.19!16.4		0       53746251
9.19!16.5		0       35548159
9.19!16.6		0       32839090
9.19!16.7		0       33601331
9.19!16.8		0       53189174
9.19!16.9		0       33144996
9.19!16.10		0       35819679
9.19!16.11		0       33465325
9.19!16.12		0       32529477
9.19!16.13		0       35078793
9.19!16.14		0       53723327
9.19!16.15		0       34807504
9.19!16.16		0       32922545
9.19!16.17		0       54342501
9.19!16.18		0       33677232
9.19!16.19		0       37564294
9.19!16.20		0       34343757
9.19!16.21		0       32602724
9.19!16.22		0       36950105
9.19!16.23		0       37558422
9.20!10.0		0       33667170
9.20!10.1		0       33602743
9.20!11.0		0       45454785
9.20!11.1		0       32825357
9.20!12.0		0       36262311
9.20!12.1		0       33572863
9.20!13.0		0       33041267
9.20!13.1		0       33077351
9.20!13.2		0       34765831
9.20!13.3		0       33144148
9.20!13.4		0       33171919
9.20!13.5		0       37430292
9.20!14.0		0       32562360
9.20!14.1		0       33953494
9.20!15.0		0       35603195
9.20!15.1		0       33893280
9.20!16.0		0       32882579
9.20!16.1		0       33415009
9.20!16.2		0       33163040
9.20!16.3		0       33718691
9.20!16.4		0       33352320
9.20!16.5		0       33716462
9.20!16.6		0       33814287
9.20!16.7		0       40319662
9.20!16.8		0       36428175
9.20!16.9		0       38968446
9.20!16.10		0       38010781
9.20!16.11		0       36319147
9.20!16.12		0       35425397
9.20!16.13		0       34239206
9.20!16.14		0       36687777
9.20!16.15		0       37267451
9.20!16.16		0       36212873
9.20!16.17		0       32687775
9.20!16.18		0       32808664
9.20!16.19		0       33438864
9.20!16.20		0       53598826
9.20!16.21		0       36364695
9.20!16.22		0       33187297
9.20!16.23		0       34324985
9.21!10.0		0       44672472
9.21!10.1		0       33578324
9.21!11.0		0       33334875
9.21!11.1		0       34819870
9.21!12.0		0       33412901
9.21!12.1		0       33633971
9.21!13.0		0       31573181
9.21!13.1		0       32842797
9.21!13.2		0       32601219
9.21!13.3		0       32129256
9.21!13.4		0       32244476
9.21!13.5		0       33111680
9.21!14.0		0       31614098
9.21!14.1		0       55038337
9.21!15.0		0       34908812
9.21!15.1		0       41263328
9.21!16.0		0       33666384
9.21!16.1		0       32493512
9.21!16.2		0       40355847
9.21!16.3		0       32356102
9.21!16.4		0       33105850
9.21!16.5		0       36295133
9.21!16.6		0       33145438
9.21!16.7		0       37585033
9.21!16.8		0       32554854
9.21!16.9		0       34222657
9.21!16.10		0       33869021
9.21!16.11		0       32605729
9.21!16.12		0       33137030
9.21!16.13		0       33273940
9.21!16.14		0       33772741
9.21!16.15		0       33837842
9.21!16.16		0       33640502
9.21!16.17		0       32827383
9.21!16.18		0       33614717
9.21!16.19		0       58904216
9.21!16.20		0       33899093
9.21!16.21		0       33892225
9.21!16.22		0       32591035
9.21!16.23		0       34021703
9.22!10.0		0       55016587
9.22!10.1		0       33444326
9.22!11.0		0       32262497
9.22!11.1		0       41483849
9.22!12.0		0       35052916
9.22!12.1		0       41639512
9.22!13.0		0       34551530
9.22!13.1		0       55550936
9.22!13.2		0       34294961
9.22!13.3		0       34864774
9.22!13.4		0       37899251
9.22!13.5		0       32757322
9.22!14.0		0       43893223
9.22!14.1		0       35115724
9.22!15.0		0       36633811
9.22!15.1		0       36898345
9.22!16.0		0       39202519
9.22!16.1		0       33247064
9.22!16.2		0       39033371
9.22!16.3		0       39799306
9.22!16.4		0       33458236
9.22!16.5		0       37329336
9.22!16.6		0       38350718
9.22!16.7		0       32936068
9.22!16.8		0       38019527
9.22!16.9		0       35012547
9.22!16.10		0       39101525
9.22!16.11		0       32758414
9.22!16.12		0       34428748
9.22!16.13		0       32083472
9.22!16.14		0       34519491
9.22!16.15		0       33746300
9.22!16.16		0       37237071
9.22!16.17		0       35477699
9.22!16.18		0       34689117
9.22!16.19		0       38483702
9.22!16.20		0       33808348
9.22!16.21		0       40148127
9.22!16.22		0       35207152
9.22!16.23		0       43051402
9.23!10.0		0       33589855
9.23!10.1		0       35887535
9.23!11.0		0       34957872
9.23!11.1		0       35714981
9.23!12.0		0       47714660
9.23!12.1		0       37930304
9.23!13.0		0       42603944
9.23!13.1		0       33744699
9.23!13.2		0       38683749
9.23!13.3		0       34606209
9.23!13.4		0       34888708
9.23!13.5		0       34425856
9.23!14.0		0       33661396
9.23!14.1		0       37757793
9.23!15.0		0       33470278
9.23!15.1		0       40963338
9.23!16.0		0       32928857
9.23!16.1		0       33862723
9.23!16.2		0       33215955
9.23!16.3		0       34960529
9.23!16.4		0       34987336
9.23!16.5		0       34327127
9.23!16.6		0       37132981
9.23!16.7		0       33528534
9.23!16.8		0       33397000
9.23!16.9		0       33370759
9.23!16.10		0       37122980
9.23!16.11		0       33013582
9.23!16.12		0       54856135
9.23!16.13		0       32087578
9.23!16.14		0       33264138
9.23!16.15		0       37497376
9.23!16.16		0       37629676
9.23!16.17		0       33640328
9.23!16.18		0       33520821
9.23!16.19		0       54341165
9.23!16.20		0       56616712
9.23!16.21		0       32057427
9.23!16.22		0       39341997
9.23!16.23		0       33370311
10.0!11.0		0       33657710
10.0!11.1		0       36728349
10.0!12.0		0       55023117
10.0!12.1		0       57170771
10.0!13.0		0       34083344
10.0!13.1		0       32560178
10.0!13.2		0       34342297
10.0!13.3		0       33222261
10.0!13.4		0       33586864
10.0!13.5		0       32741146
10.0!14.0		0       34701336
10.0!14.1		0       35668898
10.0!15.0		0       35210989
10.0!15.1		0       56818242
10.0!16.0		0       34475532
10.0!16.1		0       34873064
10.0!16.2		0       39557543
10.0!16.3		0       53591077
10.0!16.4		0       39144749
10.0!16.5		0       39753207
10.0!16.6		0       44534609
10.0!16.7		0       38275149
10.0!16.8		0       47901112
10.0!16.9		0       37452814
10.0!16.10		0       34655225
10.0!16.11		0       32660852
10.0!16.12		0       32617830
10.0!16.13		0       35407022
10.0!16.14		0       40437293
10.0!16.15		0       36281207
10.0!16.16		0       33796306
10.0!16.17		0       38867900
10.0!16.18		0       36373494
10.0!16.19		0       33065073
10.0!16.20		0       32431071
10.0!16.21		0       35749757
10.0!16.22		0       50584412
10.0!16.23		0       33896961
10.1!11.0		0       33994145
10.1!11.1		0       35185823
10.1!12.0		0       32741188
10.1!12.1		0       33284346
10.1!13.0		0       33088608
10.1!13.1		0       33350407
10.1!13.2		0       34030356
10.1!13.3		0       36030970
10.1!13.4		0       32560063
10.1!13.5		0       33457406
10.1!14.0		0       48561094
10.1!14.1		0       33560050
10.1!15.0		0       34472316
10.1!15.1		0       32753242
10.1!16.0		0       36946838
10.1!16.1		0       35888661
10.1!16.2		0       37345445
10.1!16.3		0       44511369
10.1!16.4		0       39769407
10.1!16.5		0       32542616
10.1!16.6		0       41625669
10.1!16.7		0       38031593
10.1!16.8		0       33337273
10.1!16.9		0       57138613
10.1!16.10		0       34828366
10.1!16.11		0       34061695
10.1!16.12		0       37479079
10.1!16.13		0       38726353
10.1!16.14		0       35709282
10.1!16.15		0       40323554
10.1!16.16		0       36970155
10.1!16.17		0       35012760
10.1!16.18		0       38369749
10.1!16.19		0       37801212
10.1!16.20		0       37812269
10.1!16.21		0       33585478
10.1!16.22		0       32261953
10.1!16.23		0       33571185
11.0!12.0		0       33158370
11.0!12.1		0       32259443
11.0!13.0		0       33978287
11.0!13.1		0       34935746
11.0!13.2		0       35707715
11.0!13.3		0       32427494
11.0!13.4		0       35788665
11.0!13.5		0       37609643
11.0!14.0		0       35193049
11.0!14.1		0       32735195
11.0!15.0		0       37004199
11.0!15.1		0       46210650
11.0!16.0		0       44215186
11.0!16.1		0       38748358
11.0!16.2		0       32285622
11.0!16.3		0       33236366
11.0!16.4		0       34451467
11.0!16.5		0       41241126
11.0!16.6		0       39770401
11.0!16.7		0       41965620
11.0!16.8		0       49511650
11.0!16.9		0       33184961
11.0!16.10		0       33525612
11.0!16.11		0       32463706
11.0!16.12		0       34178138
11.0!16.13		0       33206261
11.0!16.14		0       46308957
11.0!16.15		0       53194981
11.0!16.16		0       32937802
11.0!16.17		0       33792925
11.0!16.18		0       37319025
11.0!16.19		0       56520278
11.0!16.20		0       34368506
11.0!16.21		0       32761745
11.0!16.22		0       44369559
11.0!16.23		0       40202323
11.1!12.0		0       39346849
11.1!12.1		0       34057486
11.1!13.0		0       39039809
11.1!13.1		0       49108839
11.1!13.2		0       34165240
11.1!13.3		0       34936773
11.1!13.4		0       40934439
11.1!13.5		0       32988297
11.1!14.0		0       38748799
11.1!14.1		0       32185105
11.1!15.0		0       33607190
11.1!15.1		0       34230730
11.1!16.0		0       32914091
11.1!16.1		0       57116499
11.1!16.2		0       34594649
11.1!16.3		0       33283425
11.1!16.4		0       33797690
11.1!16.5		0       34067276
11.1!16.6		0       32896791
11.1!16.7		0       38071851
11.1!16.8		0       36397407
11.1!16.9		0       36596488
11.1!16.10		0       32863566
11.1!16.11		0       33801666
11.1!16.12		0       33172272
11.1!16.13		0       32837330
11.1!16.14		0       31715251
11.1!16.15		0       32918405
11.1!16.16		0       33339846
11.1!16.17		0       48057116
11.1!16.18		0       46284782
11.1!16.19		0       46381895
11.1!16.20		0       41510750
11.1!16.21		0       46356396
11.1!16.22		0       56931533
11.1!16.23		0       55953035
12.0!13.0		0       41007878
12.0!13.1		0       39043880
12.0!13.2		0       36593724
12.0!13.3		0       58630733
12.0!13.4		0       45227074
12.0!13.5		0       41660412
12.0!14.0		0       41707703
12.0!14.1		0       51809372
12.0!15.0		0       39000331
12.0!15.1		0       43639540
12.0!16.0		0       35351296
12.0!16.1		0       39457950
12.0!16.2		0       58297815
12.0!16.3		0       35649757
12.0!16.4		0       33097007
12.0!16.5		0       47658199
12.0!16.6		0       54409721
12.0!16.7		0       40535470
12.0!16.8		0       35040741
12.0!16.9		0       43819609
12.0!16.10		0       38209704
12.0!16.11		0       38135019
12.0!16.12		0       35583815
12.0!16.13		0       40405208
12.0!16.14		0       44424038
12.0!16.15		0       40078803
12.0!16.16		0       39793835
12.0!16.17		0       57684649
12.0!16.18		0       37761757
12.0!16.19		0       37430280
12.0!16.20		0       50509590
12.0!16.21		0       45296722
12.0!16.22		0       35546179
12.0!16.23		0       45881089
12.1!13.0		0       42653413
12.1!13.1		0       44736501
12.1!13.2		0       44672125
12.1!13.3		0       36063024
12.1!13.4		0       38873840
12.1!13.5		0       38594823
12.1!14.0		0       45516752
12.1!14.1		0       35613955
12.1!15.0		0       45107915
12.1!15.1		0       35766648
12.1!16.0		0       35513137
12.1!16.1		0       39105530
12.1!16.2		0       36359858
12.1!16.3		0       39716998
12.1!16.4		0       44423457
12.1!16.5		0       55883950
12.1!16.6		0       46631568
12.1!16.7		0       41405636
12.1!16.8		0       37328141
12.1!16.9		0       47952621
12.1!16.10		0       39495911
12.1!16.11		0       36254885
12.1!16.12		0       40060947
12.1!16.13		0       40912574
12.1!16.14		0       34008222
12.1!16.15		0       42810818
12.1!16.16		0       33404683
12.1!16.17		0       33597386
12.1!16.18		0       37594600
12.1!16.19		0       37951251
12.1!16.20		0       52226312
12.1!16.21		0       40159758
12.1!16.22		0       42755223
12.1!16.23		0       37484478
13.0!14.0		0       37367060
13.0!14.1		0       46353611
13.0!15.0		0       38756320
13.0!15.1		0       54059727
13.0!16.0		0       42666400
13.0!16.1		0       49094011
13.0!16.2		0       33552473
13.0!16.3		0       36656239
13.0!16.4		0       38781476
13.0!16.5		0       35581893
13.0!16.6		0       36724373
13.0!16.7		0       36485980
13.0!16.8		0       37934832
13.0!16.9		0       45405232
13.0!16.10		0       33773044
13.0!16.11		0       35866098
13.0!16.12		0       35078924
13.0!16.13		0       34716898
13.0!16.14		0       33316548
13.0!16.15		0       33948884
13.0!16.16		0       35583449
13.0!16.17		0       42899007
13.0!16.18		0       34385606
13.0!16.19		0       32955923
13.0!16.20		0       34283770
13.0!16.21		0       35054699
13.0!16.22		0       39278462
13.0!16.23		0       35421118
13.1!14.0		0       35877455
13.1!14.1		0       41705691
13.1!15.0		0       34623157
13.1!15.1		0       35100625
13.1!16.0		0       36090392
13.1!16.1		0       34960619
13.1!16.2		0       38444818
13.1!16.3		0       37585317
13.1!16.4		0       36174014
13.1!16.5		0       35641571
13.1!16.6		0       34424938
13.1!16.7		0       34632658
13.1!16.8		0       38759642
13.1!16.9		0       33946472
13.1!16.10		0       35489875
13.1!16.11		0       36103703
13.1!16.12		0       38022251
13.1!16.13		0       35287495
13.1!16.14		0       33554522
13.1!16.15		0       33369728
13.1!16.16		0       37544002
13.1!16.17		0       37226997
13.1!16.18		0       33412703
13.1!16.19		0       32559831
13.1!16.20		0       37339207
13.1!16.21		0       36766444
13.1!16.22		0       38139453
13.1!16.23		0       37917637
13.2!14.0		0       36202397
13.2!14.1		0       35569731
13.2!15.0		0       32911599
13.2!15.1		0       34639234
13.2!16.0		0       35671848
13.2!16.1		0       36846483
13.2!16.2		0       37088279
13.2!16.3		0       39653224
13.2!16.4		0       45555001
13.2!16.5		0       43420808
13.2!16.6		0       36035347
13.2!16.7		0       37142070
13.2!16.8		0       36365844
13.2!16.9		0       40520491
13.2!16.10		0       34678681
13.2!16.11		0       33917321
13.2!16.12		0       35007841
13.2!16.13		0       35058374
13.2!16.14		0       48326447
13.2!16.15		0       34045010
13.2!16.16		0       34514462
13.2!16.17		0       54658737
13.2!16.18		0       37317152
13.2!16.19		0       41343861
13.2!16.20		0       33741953
13.2!16.21		0       37485186
13.2!16.22		0       37225035
13.2!16.23		0       35608652
13.3!14.0		0       37299640
13.3!14.1		0       38278937
13.3!15.0		0       51434842
13.3!15.1		0       34255270
13.3!16.0		0       36844026
13.3!16.1		0       47605360
13.3!16.2		0       33098939
13.3!16.3		0       42624504
13.3!16.4		0       53512125
13.3!16.5		0       36122221
13.3!16.6		0       40984178
13.3!16.7		0       43192336
13.3!16.8		0       33842794
13.3!16.9		0       37574298
13.3!16.10		0       34428774
13.3!16.11		0       43555724
13.3!16.12		0       37737941
13.3!16.13		0       35101672
13.3!16.14		0       33666974
13.3!16.15		0       34092327
13.3!16.16		0       35252238
13.3!16.17		0       34960097
13.3!16.18		0       38178019
13.3!16.19		0       44767269
13.3!16.20		0       38022685
13.3!16.21		0       35376363
13.3!16.22		0       41402664
13.3!16.23		0       34675079
13.4!14.0		0       39595532
13.4!14.1		0       35644349
13.4!15.0		0       35232620
13.4!15.1		0       41280666
13.4!16.0		0       37913848
13.4!16.1		0       37961416
13.4!16.2		0       32959928
13.4!16.3		0       38042167
13.4!16.4		0       35838112
13.4!16.5		0       39266406
13.4!16.6		0       36603820
13.4!16.7		0       38484899
13.4!16.8		0       34931878
13.4!16.9		0       37292385
13.4!16.10		0       39311390
13.4!16.11		0       38539862
13.4!16.12		0       39462718
13.4!16.13		0       46142497
13.4!16.14		0       46156327
13.4!16.15		0       35181592
13.4!16.16		0       35581043
13.4!16.17		0       33216393
13.4!16.18		0       35045363
13.4!16.19		0       33574913
13.4!16.20		0       33137611
13.4!16.21		0       33935675
13.4!16.22		0       33597773
13.4!16.23		0       34769177
13.5!14.0		0       36203543
13.5!14.1		0       33891861
13.5!15.0		0       33510389
13.5!15.1		0       33778132
13.5!16.0		0       37906937
13.5!16.1		0       44042686
13.5!16.2		0       53525342
13.5!16.3		0       52748609
13.5!16.4		0       33309053
13.5!16.5		0       37081231
13.5!16.6		0       36481475
13.5!16.7		0       53368626
13.5!16.8		0       40258837
13.5!16.9		0       36015397
13.5!16.10		0       33173878
13.5!16.11		0       39486079
13.5!16.12		0       33042347
13.5!16.13		0       32715935
13.5!16.14		0       55490460
13.5!16.15		0       45966766
13.5!16.16		0       36355091
13.5!16.17		0       32921481
13.5!16.18		0       32735013
13.5!16.19		0       35772894
13.5!16.20		0       34422821
13.5!16.21		0       35211862
13.5!16.22		0       34798349
13.5!16.23		0       57565995
14.0!15.0		0       34430144
14.0!15.1		0       33632838
14.0!16.0		0       41455305
14.0!16.1		0       33197786
14.0!16.2		0       52809079
14.0!16.3		0       34047944
14.0!16.4		0       32874083
14.0!16.5		0       37350074
14.0!16.6		0       43210041
14.0!16.7		0       32665517
14.0!16.8		0       36765786
14.0!16.9		0       33048218
14.0!16.10		0       46974629
14.0!16.11		0       51020563
14.0!16.12		0       55811486
14.0!16.13		0       54701968
14.0!16.14		0       58620688
14.0!16.15		0       53419749
14.0!16.16		0       56493937
14.0!16.17		0       39825783
14.0!16.18		0       60683431
14.0!16.19		0       38792546
14.0!16.20		0       52055460
14.0!16.21		0       56023711
14.0!16.22		0       69455947
14.0!16.23		0       59556570
14.1!15.0		0       50600699
14.1!15.1		0       57548082
14.1!16.0		0       60250907
14.1!16.1		0       54637149
14.1!16.2		0       44365210
14.1!16.3		0       54148998
14.1!16.4		0       48096621
14.1!16.5		0       42475555
14.1!16.6		0       47801162
14.1!16.7		0       46218964
14.1!16.8		0       51070835
14.1!16.9		0       43377685
14.1!16.10		0       47483508
14.1!16.11		0       44400607
14.1!16.12		0       56933630
14.1!16.13		0       58678873
14.1!16.14		0       62160750
14.1!16.15		0       41048299
14.1!16.16		0       60047609
14.1!16.17		0       49025757
14.1!16.18		0       49869931
14.1!16.19		0       55906417
14.1!16.20		0       45100837
14.1!16.21		0       49584040
14.1!16.22		0       55936904
14.1!16.23		0       55841931
15.0!16.0		0       48418680
15.0!16.1		0       37361311
15.0!16.2		0       55909291
15.0!16.3		0       58496641
15.0!16.4		0       40278159
15.0!16.5		0       54804524
15.0!16.6		0       60936242
15.0!16.7		0       53023729
15.0!16.8		0       47918364
15.0!16.9		0       60652531
15.0!16.10		0       47438256
15.0!16.11		0       51044837
15.0!16.12		0       37916856
15.0!16.13		0       59209401
15.0!16.14		0       57459188
15.0!16.15		0       46208139
15.0!16.16		0       58457338
15.0!16.17		0       45751019
15.0!16.18		0       50933189
15.0!16.19		0       48446534
15.0!16.20		0       61080201
15.0!16.21		0       54913062
15.0!16.22		0       65370090
15.0!16.23		0       49653270
15.1!16.0		0       56793517
15.1!16.1		0       58662837
15.1!16.2		0       46129544
15.1!16.3		0       44079072
15.1!16.4		0       53088109
15.1!16.5		0       51280689
15.1!16.6		0       38064271
15.1!16.7		0       39094224
15.1!16.8		0       50585377
15.1!16.9		0       43267979
15.1!16.10		0       48618088
15.1!16.11		0       39694574
15.1!16.12		0       56035672
15.1!16.13		0       38687767
15.1!16.14		0       52536768
15.1!16.15		0       56694794
15.1!16.16		0       58214715
15.1!16.17		0       45034321
15.1!16.18		0       45488298
15.1!16.19		0       52371217
15.1!16.20		0       37908952
15.1!16.21		0       39731416
15.1!16.22		0       35381727
15.1!16.23		0       41058789
